,NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,Unnamed: 10,Unnamed: 11,Diff_coeff_filtering
3383,1,10000.0,249.31,9,17777.78,249.31,0.11,-0.95,0.65,0.35,,,20.796249931765516
3384,1,10000.0,249.31,9,20069.44,249.31,0.11,-0.95,0.65,0.35,,,16.44405033971565
3385,1,10000.0,249.31,9,22500.0,249.31,0.11,-0.95,0.65,0.35,,,12.644531820161296
3386,1,10000.0,249.31,9,25069.44,249.31,0.11,-0.95,0.65,0.35,,,9.32134315188495
3387,1,10000.0,249.31,9,27777.78,249.31,0.11,-0.95,0.65,0.35,,,6.40477934617495
3388,1,10000.0,249.31,9,30625.0,249.31,0.11,-0.95,0.65,0.35,,,3.8339940526444725
3389,1,10000.0,249.31,9,33611.11,249.31,0.11,-0.95,0.65,0.35,,,1.5570869333225212
3390,1,10000.0,249.31,13,36736.11,249.31,0.08,-1.11,0.76,0.24,,,3.9508872928521597
3391,1,10000.0,249.31,13,40000.0,249.31,0.08,-1.11,0.76,0.24,,,2.14614513837468
3392,5,11736.11,249.31,1,5625.0,249.31,5.0,0.7,0.48,0.52,,,6.889433798131141
3393,5,11736.11,249.31,1,6944.44,249.31,5.0,0.7,0.48,0.52,,,15.766314984534313
3394,5,11736.11,249.31,1,8402.78,249.31,5.0,0.7,0.48,0.52,,,25.386745560418834
3395,5,11736.11,249.31,1,10000.0,249.31,5.0,0.7,0.48,0.52,,,35.310754553620086
3396,5,11736.11,249.31,5,11736.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3397,5,11736.11,249.31,5,13611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3398,5,11736.11,249.31,5,15625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3399,5,11736.11,249.31,9,17777.78,249.31,0.56,-0.26,0.17,0.83,,,5.492393002492364
3400,5,11736.11,249.31,9,20069.44,249.31,0.56,-0.26,0.17,0.83,,,12.453215515624748
3401,5,11736.11,249.31,9,22500.0,249.31,0.56,-0.26,0.17,0.83,,,17.250269219000415
3402,5,11736.11,249.31,9,25069.44,249.31,0.56,-0.26,0.17,0.83,,,20.716937554626533
3403,5,11736.11,249.31,9,27777.78,249.31,0.56,-0.26,0.17,0.83,,,23.32506943173295
3404,5,11736.11,249.31,9,30625.0,249.31,0.56,-0.26,0.17,0.83,,,25.353067402391506
3405,5,11736.11,249.31,9,33611.11,249.31,0.56,-0.26,0.17,0.83,,,26.97310533985456
3406,5,11736.11,249.31,13,36736.11,249.31,0.38,-0.41,0.28,0.72,,,18.996026612624142
3407,5,11736.11,249.31,13,40000.0,249.31,0.38,-0.41,0.28,0.72,,,20.584053900139406
3408,5,13611.11,249.31,1,5625.0,249.31,5.0,0.7,0.48,0.52,,,1.6961680918632513
3409,5,13611.11,249.31,1,6944.44,249.31,5.0,0.7,0.48,0.52,,,9.331728700792661
3410,5,13611.11,249.31,1,8402.78,249.31,5.0,0.7,0.48,0.52,,,17.777564893555866
3411,5,13611.11,249.31,1,10000.0,249.31,5.0,0.7,0.48,0.52,,,26.798071957378053
3412,5,13611.11,249.31,5,11736.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3413,5,13611.11,249.31,5,13611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3414,5,13611.11,249.31,5,15625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3415,5,13611.11,249.31,9,17777.78,249.31,0.56,-0.26,0.17,0.83,,,7.04850451729028
3416,5,13611.11,249.31,9,20069.44,249.31,0.56,-0.26,0.17,0.83,,,3.593427083153173
3417,5,13611.11,249.31,9,22500.0,249.31,0.56,-0.26,0.17,0.83,,,10.734869845463656
3418,5,13611.11,249.31,9,25069.44,249.31,0.56,-0.26,0.17,0.83,,,15.722989406789294
3419,5,13611.11,249.31,9,27777.78,249.31,0.56,-0.26,0.17,0.83,,,19.358071393562433
3420,5,13611.11,249.31,9,30625.0,249.31,0.56,-0.26,0.17,0.83,,,22.107687366229676
3421,5,13611.11,249.31,9,33611.11,249.31,0.56,-0.26,0.17,0.83,,,24.253411499269106
3422,5,13611.11,249.31,13,36736.11,249.31,0.38,-0.41,0.28,0.72,,,15.723272617356008
3423,5,13611.11,249.31,13,40000.0,249.31,0.38,-0.41,0.28,0.72,,,17.689470200933435
3424,5,15625.0,249.31,1,5625.0,249.31,5.0,0.7,0.48,0.52,,,2.4565456423072187
3425,5,15625.0,249.31,1,6944.44,249.31,5.0,0.7,0.48,0.52,,,4.143369750611717
3426,5,15625.0,249.31,1,8402.78,249.31,5.0,0.7,0.48,0.52,,,11.511582692999774
3427,5,15625.0,249.31,1,10000.0,249.31,5.0,0.7,0.48,0.52,,,19.54601140928312
3428,5,15625.0,249.31,5,11736.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3429,5,15625.0,249.31,5,13611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3430,5,15625.0,249.31,5,15625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3431,5,15625.0,249.31,9,17777.78,249.31,0.56,-0.26,0.17,0.83,,,24.34589923813967
3432,5,15625.0,249.31,9,20069.44,249.31,0.56,-0.26,0.17,0.83,,,8.83150975981245
3433,5,15625.0,249.31,9,22500.0,249.31,0.56,-0.26,0.17,0.83,,,1.8000430956882478
3434,5,15625.0,249.31,9,25069.44,249.31,0.56,-0.26,0.17,0.83,,,9.085020100452537
3435,5,15625.0,249.31,9,27777.78,249.31,0.56,-0.26,0.17,0.83,,,14.241438410261598
3436,5,15625.0,249.31,9,30625.0,249.31,0.56,-0.26,0.17,0.83,,,18.031113484104974
3437,5,15625.0,249.31,9,33611.11,249.31,0.56,-0.26,0.17,0.83,,,20.913667140700365
3438,5,15625.0,249.31,13,36736.11,249.31,0.38,-0.41,0.28,0.72,,,11.93057515219482
3439,5,15625.0,249.31,13,40000.0,249.31,0.38,-0.41,0.28,0.72,,,14.367231111896789
3440,9,17777.78,249.31,1,5625.0,249.31,9.0,0.95,0.65,0.35,,,3.0446837502522093
3441,9,17777.78,249.31,1,6944.44,249.31,9.0,0.95,0.65,0.35,,,8.707553105895103
3442,9,17777.78,249.31,1,8402.78,249.31,9.0,0.95,0.65,0.35,,,14.653182072529958
3443,9,17777.78,249.31,1,10000.0,249.31,9.0,0.95,0.65,0.35,,,20.796249931765516
3444,9,17777.78,249.31,5,11736.11,249.31,1.8,0.26,0.17,0.83,,,5.492393002492377
3445,9,17777.78,249.31,5,13611.11,249.31,1.8,0.26,0.17,0.83,,,7.04850451729028
3446,9,17777.78,249.31,5,15625.0,249.31,1.8,0.26,0.17,0.83,,,24.345899238139673
3447,9,17777.78,249.31,9,17777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3448,9,17777.78,249.31,9,20069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3449,9,17777.78,249.31,9,22500.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3450,9,17777.78,249.31,9,25069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3451,9,17777.78,249.31,9,27777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3452,9,17777.78,249.31,9,30625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3453,9,17777.78,249.31,9,33611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3454,9,17777.78,249.31,13,36736.11,249.31,0.69,-0.16,0.11,0.89,,,28.55607785836203
3455,9,17777.78,249.31,13,40000.0,249.31,0.69,-0.16,0.11,0.89,,,30.202278427637783
3456,9,20069.44,249.31,1,5625.0,249.31,9.0,0.95,0.65,0.35,,,0.18055711374097666
3457,9,20069.44,249.31,1,6944.44,249.31,9.0,0.95,0.65,0.35,,,5.338064730323428
3458,9,20069.44,249.31,1,8402.78,249.31,9.0,0.95,0.65,0.35,,,10.777490960285299
3459,9,20069.44,249.31,1,10000.0,249.31,9.0,0.95,0.65,0.35,,,16.44405033971565
3460,9,20069.44,249.31,5,11736.11,249.31,1.8,0.26,0.17,0.83,,,12.453215515624748
3461,9,20069.44,249.31,5,13611.11,249.31,1.8,0.26,0.17,0.83,,,3.5934270831531854
3462,9,20069.44,249.31,5,15625.0,249.31,1.8,0.26,0.17,0.83,,,8.831509759812445
3463,9,20069.44,249.31,9,17777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3464,9,20069.44,249.31,9,20069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3465,9,20069.44,249.31,9,22500.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3466,9,20069.44,249.31,9,25069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3467,9,20069.44,249.31,9,27777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3468,9,20069.44,249.31,9,30625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3469,9,20069.44,249.31,9,33611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3470,9,20069.44,249.31,13,36736.11,249.31,0.69,-0.16,0.11,0.89,,,25.488559369873734
3471,9,20069.44,249.31,13,40000.0,249.31,0.69,-0.16,0.11,0.89,,,27.744637827976035
3472,9,22500.0,249.31,1,5625.0,249.31,9.0,0.95,0.65,0.35,,,2.2825070847028086
3473,9,22500.0,249.31,1,6944.44,249.31,9.0,0.95,0.65,0.35,,,2.4355344634704608
3474,9,22500.0,249.31,1,8402.78,249.31,9.0,0.95,0.65,0.35,,,7.422344603875744
3475,9,22500.0,249.31,1,10000.0,249.31,9.0,0.95,0.65,0.35,,,12.644531820161296
3476,9,22500.0,249.31,5,11736.11,249.31,1.8,0.26,0.17,0.83,,,17.250269219000415
3477,9,22500.0,249.31,5,13611.11,249.31,1.8,0.26,0.17,0.83,,,10.734869845463662
3478,9,22500.0,249.31,5,15625.0,249.31,1.8,0.26,0.17,0.83,,,1.8000430956882543
3479,9,22500.0,249.31,9,17777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3480,9,22500.0,249.31,9,20069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3481,9,22500.0,249.31,9,22500.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3482,9,22500.0,249.31,9,25069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3483,9,22500.0,249.31,9,27777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3484,9,22500.0,249.31,9,30625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3485,9,22500.0,249.31,9,33611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3486,9,22500.0,249.31,13,36736.11,249.31,0.69,-0.16,0.11,0.89,,,21.396099100482843
3487,9,22500.0,249.31,13,40000.0,249.31,0.69,-0.16,0.11,0.89,,,24.57844156117244
3488,9,25069.44,249.31,1,5625.0,249.31,9.0,0.95,0.65,0.35,,,4.419030356094602
3489,9,25069.44,249.31,1,6944.44,249.31,9.0,0.95,0.65,0.35,,,0.082438369927075
3490,9,25069.44,249.31,1,8402.78,249.31,9.0,0.95,0.65,0.35,,,4.503958881337664
3491,9,25069.44,249.31,1,10000.0,249.31,9.0,0.95,0.65,0.35,,,9.321343151884944
3492,9,25069.44,249.31,5,11736.11,249.31,1.8,0.26,0.17,0.83,,,20.716937554626533
3493,9,25069.44,249.31,5,13611.11,249.31,1.8,0.26,0.17,0.83,,,15.722989406789294
3494,9,25069.44,249.31,5,15625.0,249.31,1.8,0.26,0.17,0.83,,,9.085020100452544
3495,9,25069.44,249.31,9,17777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3496,9,25069.44,249.31,9,20069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3497,9,25069.44,249.31,9,22500.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3498,9,25069.44,249.31,9,25069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3499,9,25069.44,249.31,9,27777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3500,9,25069.44,249.31,9,30625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3501,9,25069.44,249.31,9,33611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3502,9,25069.44,249.31,13,36736.11,249.31,0.69,-0.16,0.11,0.89,,,15.72372530259745
3503,9,25069.44,249.31,13,40000.0,249.31,0.69,-0.16,0.11,0.89,,,20.36879000416611
3504,9,27777.78,249.31,1,5625.0,249.31,9.0,0.95,0.65,0.35,,,6.2875723138135005
3505,9,27777.78,249.31,1,6944.44,249.31,9.0,0.95,0.65,0.35,,,2.2825219163626986
3506,9,27777.78,249.31,1,8402.78,249.31,9.0,0.95,0.65,0.35,,,1.9512846815359113
3507,9,27777.78,249.31,1,10000.0,249.31,9.0,0.95,0.65,0.35,,,6.40477934617495
3508,9,27777.78,249.31,5,11736.11,249.31,1.8,0.26,0.17,0.83,,,23.32506943173295
3509,9,27777.78,249.31,5,13611.11,249.31,1.8,0.26,0.17,0.83,,,19.358071393562444
3510,9,27777.78,249.31,5,15625.0,249.31,1.8,0.26,0.17,0.83,,,14.24143841026161
3511,9,27777.78,249.31,9,17777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3512,9,27777.78,249.31,9,20069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3513,9,27777.78,249.31,9,22500.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3514,9,27777.78,249.31,9,25069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3515,9,27777.78,249.31,9,27777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3516,9,27777.78,249.31,9,30625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3517,9,27777.78,249.31,9,33611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3518,9,27777.78,249.31,13,36736.11,249.31,0.69,-0.16,0.11,0.89,,,7.534031632947747
3519,9,27777.78,249.31,13,40000.0,249.31,0.69,-0.16,0.11,0.89,,,14.5663843281335
3520,9,30625.0,249.31,1,5625.0,249.31,9.0,0.95,0.65,0.35,,,7.93428257682543
3521,9,30625.0,249.31,1,6944.44,249.31,9.0,0.95,0.65,0.35,,,4.218311090999491
3522,9,30625.0,249.31,1,8402.78,249.31,9.0,0.95,0.65,0.35,,,0.29467476683943367
3523,9,30625.0,249.31,1,10000.0,249.31,9.0,0.95,0.65,0.35,,,3.833994052644466
3524,9,30625.0,249.31,5,11736.11,249.31,1.8,0.26,0.17,0.83,,,25.353067402391506
3525,9,30625.0,249.31,5,13611.11,249.31,1.8,0.26,0.17,0.83,,,22.10768736622969
3526,9,30625.0,249.31,5,15625.0,249.31,1.8,0.26,0.17,0.83,,,18.031113484104985
3527,9,30625.0,249.31,9,17777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3528,9,30625.0,249.31,9,20069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3529,9,30625.0,249.31,9,22500.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3530,9,30625.0,249.31,9,25069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3531,9,30625.0,249.31,9,27777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3532,9,30625.0,249.31,9,30625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3533,9,30625.0,249.31,9,33611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3534,9,30625.0,249.31,13,36736.11,249.31,0.69,-0.16,0.11,0.89,,,4.65807524823004
3535,9,30625.0,249.31,13,40000.0,249.31,0.69,-0.16,0.11,0.89,,,6.265410285355896
3536,9,33611.11,249.31,1,5625.0,249.31,9.0,0.95,0.65,0.35,,,9.395804299773543
3537,9,33611.11,249.31,1,6944.44,249.31,9.0,0.95,0.65,0.35,,,5.932944429279745
3538,9,33611.11,249.31,1,8402.78,249.31,9.0,0.95,0.65,0.35,,,2.2825009559177176
3539,9,33611.11,249.31,1,10000.0,249.31,9.0,0.95,0.65,0.35,,,1.5570869333225212
3540,9,33611.11,249.31,5,11736.11,249.31,1.8,0.26,0.17,0.83,,,26.97310533985456
3541,9,33611.11,249.31,5,13611.11,249.31,1.8,0.26,0.17,0.83,,,24.253411499269106
3542,9,33611.11,249.31,5,15625.0,249.31,1.8,0.26,0.17,0.83,,,20.913667140700365
3543,9,33611.11,249.31,9,17777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3544,9,33611.11,249.31,9,20069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3545,9,33611.11,249.31,9,22500.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3546,9,33611.11,249.31,9,25069.44,249.31,1.0,0.0,0.0,1.0,,,-1.0
3547,9,33611.11,249.31,9,27777.78,249.31,1.0,0.0,0.0,1.0,,,-1.0
3548,9,33611.11,249.31,9,30625.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3549,9,33611.11,249.31,9,33611.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3550,9,33611.11,249.31,13,36736.11,249.31,0.69,-0.16,0.11,0.89,,,22.461275863105037
3551,9,33611.11,249.31,13,40000.0,249.31,0.69,-0.16,0.11,0.89,,,5.911453616008504
3552,13,36736.11,249.31,1,5625.0,249.31,13.0,1.11,0.76,0.24,,,6.470554140914743
3553,13,36736.11,249.31,1,6944.44,249.31,13.0,1.11,0.76,0.24,,,3.107848019932682
3554,13,36736.11,249.31,1,8402.78,249.31,13.0,1.11,0.76,0.24,,,0.36745891556919846
3555,13,36736.11,249.31,1,10000.0,249.31,13.0,1.11,0.76,0.24,,,3.9508872928521597
3556,13,36736.11,249.31,5,11736.11,249.31,2.6,0.41,0.28,0.72,,,18.99602661262413
3557,13,36736.11,249.31,5,13611.11,249.31,2.6,0.41,0.28,0.72,,,15.723272617356008
3558,13,36736.11,249.31,5,15625.0,249.31,2.6,0.41,0.28,0.72,,,11.93057515219482
3559,13,36736.11,249.31,9,17777.78,249.31,1.44,0.16,0.11,0.89,,,28.55607785836203
3560,13,36736.11,249.31,9,20069.44,249.31,1.44,0.16,0.11,0.89,,,25.488559369873734
3561,13,36736.11,249.31,9,22500.0,249.31,1.44,0.16,0.11,0.89,,,21.396099100482843
3562,13,36736.11,249.31,9,25069.44,249.31,1.44,0.16,0.11,0.89,,,15.723725302597437
3563,13,36736.11,249.31,9,27777.78,249.31,1.44,0.16,0.11,0.89,,,7.534031632947741
3564,13,36736.11,249.31,9,30625.0,249.31,1.44,0.16,0.11,0.89,,,4.658075248230066
3565,13,36736.11,249.31,9,33611.11,249.31,1.44,0.16,0.11,0.89,,,22.461275863105023
3566,13,36736.11,249.31,13,36736.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3567,13,36736.11,249.31,13,40000.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3568,13,40000.0,249.31,1,5625.0,249.31,13.0,1.11,0.76,0.24,,,7.702612664530683
3569,13,40000.0,249.31,1,6944.44,249.31,13.0,1.11,0.76,0.24,,,4.522721609858601
3570,13,40000.0,249.31,1,8402.78,249.31,13.0,1.11,0.76,0.24,,,1.2392041567937704
3571,13,40000.0,249.31,1,10000.0,249.31,13.0,1.11,0.76,0.24,,,2.14614513837468
3572,13,40000.0,249.31,5,11736.11,249.31,2.6,0.41,0.28,0.72,,,20.584053900139406
3573,13,40000.0,249.31,5,13611.11,249.31,2.6,0.41,0.28,0.72,,,17.689470200933435
3574,13,40000.0,249.31,5,15625.0,249.31,2.6,0.41,0.28,0.72,,,14.367231111896789
3575,13,40000.0,249.31,9,17777.78,249.31,1.44,0.16,0.11,0.89,,,30.202278427637783
3576,13,40000.0,249.31,9,20069.44,249.31,1.44,0.16,0.11,0.89,,,27.744637827976035
3577,13,40000.0,249.31,9,22500.0,249.31,1.44,0.16,0.11,0.89,,,24.57844156117244
3578,13,40000.0,249.31,9,25069.44,249.31,1.44,0.16,0.11,0.89,,,20.36879000416611
3579,13,40000.0,249.31,9,27777.78,249.31,1.44,0.16,0.11,0.89,,,14.5663843281335
3580,13,40000.0,249.31,9,30625.0,249.31,1.44,0.16,0.11,0.89,,,6.265410285355903
3581,13,40000.0,249.31,9,33611.11,249.31,1.44,0.16,0.11,0.89,,,5.911453616008504
3582,13,40000.0,249.31,13,36736.11,249.31,1.0,0.0,0.0,1.0,,,-1.0
3583,13,40000.0,249.31,13,40000.0,249.31,1.0,0.0,0.0,1.0,,,-1.0
3584,1,5625.0,277.78,1,5625.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3585,1,5625.0,277.78,1,6944.44,277.78,1.0,0.0,0.0,1.0,,,-1.0
3586,1,5625.0,277.78,1,8402.78,277.78,1.0,0.0,0.0,1.0,,,-1.0
3587,1,5625.0,277.78,1,10000.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3588,1,5625.0,277.78,5,11736.11,277.78,0.2,-0.7,0.48,0.52,,,6.889433798131141
3589,1,5625.0,277.78,5,13611.11,277.78,0.2,-0.7,0.48,0.52,,,1.6961680918632513
3590,1,5625.0,277.78,5,15625.0,277.78,0.2,-0.7,0.48,0.52,,,2.4565456423072125
3591,1,5625.0,277.78,5,17777.78,277.78,0.2,-0.7,0.48,0.52,,,5.8273364944368495
3592,1,5625.0,277.78,9,20069.44,277.78,0.11,-0.95,0.65,0.35,,,0.18055711374097666
3593,1,5625.0,277.78,9,22500.0,277.78,0.11,-0.95,0.65,0.35,,,2.2825070847028086
3594,1,5625.0,277.78,9,25069.44,277.78,0.11,-0.95,0.65,0.35,,,4.419030356094602
3595,1,5625.0,277.78,9,27777.78,277.78,0.11,-0.95,0.65,0.35,,,6.2875723138135005
3596,1,5625.0,277.78,9,30625.0,277.78,0.11,-0.95,0.65,0.35,,,7.934282576825436
3597,1,5625.0,277.78,9,33611.11,277.78,0.11,-0.95,0.65,0.35,,,9.395804299773543
3598,1,5625.0,277.78,9,36736.11,277.78,0.11,-0.95,0.65,0.35,,,10.701433501720313
3599,1,5625.0,277.78,13,40000.0,277.78,0.08,-1.11,0.76,0.24,,,7.702612664530683
3600,1,6944.44,277.78,1,5625.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3601,1,6944.44,277.78,1,6944.44,277.78,1.0,0.0,0.0,1.0,,,-1.0
3602,1,6944.44,277.78,1,8402.78,277.78,1.0,0.0,0.0,1.0,,,-1.0
3603,1,6944.44,277.78,1,10000.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3604,1,6944.44,277.78,5,11736.11,277.78,0.2,-0.7,0.48,0.52,,,15.766314984534313
3605,1,6944.44,277.78,5,13611.11,277.78,0.2,-0.7,0.48,0.52,,,9.331728700792661
3606,1,6944.44,277.78,5,15625.0,277.78,0.2,-0.7,0.48,0.52,,,4.143369750611717
3607,1,6944.44,277.78,5,17777.78,277.78,0.2,-0.7,0.48,0.52,,,0.07356318747919541
3608,1,6944.44,277.78,9,20069.44,277.78,0.11,-0.95,0.65,0.35,,,5.338064730323428
3609,1,6944.44,277.78,9,22500.0,277.78,0.11,-0.95,0.65,0.35,,,2.4355344634704608
3610,1,6944.44,277.78,9,25069.44,277.78,0.11,-0.95,0.65,0.35,,,0.082438369927075
3611,1,6944.44,277.78,9,27777.78,277.78,0.11,-0.95,0.65,0.35,,,2.2825219163626986
3612,1,6944.44,277.78,9,30625.0,277.78,0.11,-0.95,0.65,0.35,,,4.218311090999491
3613,1,6944.44,277.78,9,33611.11,277.78,0.11,-0.95,0.65,0.35,,,5.932944429279751
3614,1,6944.44,277.78,9,36736.11,277.78,0.11,-0.95,0.65,0.35,,,7.461232013185096
3615,1,6944.44,277.78,13,40000.0,277.78,0.08,-1.11,0.76,0.24,,,4.522721609858601
3616,1,8402.78,277.78,1,5625.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3617,1,8402.78,277.78,1,6944.44,277.78,1.0,0.0,0.0,1.0,,,-1.0
3618,1,8402.78,277.78,1,8402.78,277.78,1.0,0.0,0.0,1.0,,,-1.0
3619,1,8402.78,277.78,1,10000.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3620,1,8402.78,277.78,5,11736.11,277.78,0.2,-0.7,0.48,0.52,,,25.386745560418834
3621,1,8402.78,277.78,5,13611.11,277.78,0.2,-0.7,0.48,0.52,,,17.777564893555866
3622,1,8402.78,277.78,5,15625.0,277.78,0.2,-0.7,0.48,0.52,,,11.51158269299978
3623,1,8402.78,277.78,5,17777.78,277.78,0.2,-0.7,0.48,0.52,,,6.3659526472272265
3624,1,8402.78,277.78,9,20069.44,277.78,0.11,-0.95,0.65,0.35,,,10.777490960285299
3625,1,8402.78,277.78,9,22500.0,277.78,0.11,-0.95,0.65,0.35,,,7.422344603875744
3626,1,8402.78,277.78,9,25069.44,277.78,0.11,-0.95,0.65,0.35,,,4.503958881337664
3627,1,8402.78,277.78,9,27777.78,277.78,0.11,-0.95,0.65,0.35,,,1.9512846815359113
3628,1,8402.78,277.78,9,30625.0,277.78,0.11,-0.95,0.65,0.35,,,0.29467476683943367
3629,1,8402.78,277.78,9,33611.11,277.78,0.11,-0.95,0.65,0.35,,,2.2825009559177176
3630,1,8402.78,277.78,9,36736.11,277.78,0.11,-0.95,0.65,0.35,,,4.0520334119995
3631,1,8402.78,277.78,13,40000.0,277.78,0.08,-1.11,0.76,0.24,,,1.2392041567937704
3632,1,10000.0,277.78,1,5625.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3633,1,10000.0,277.78,1,6944.44,277.78,1.0,0.0,0.0,1.0,,,-1.0
3634,1,10000.0,277.78,1,8402.78,277.78,1.0,0.0,0.0,1.0,,,-1.0
3635,1,10000.0,277.78,1,10000.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3636,1,10000.0,277.78,5,11736.11,277.78,0.2,-0.7,0.48,0.52,,,35.31075455362009
3637,1,10000.0,277.78,5,13611.11,277.78,0.2,-0.7,0.48,0.52,,,26.798071957378053
3638,1,10000.0,277.78,5,15625.0,277.78,0.2,-0.7,0.48,0.52,,,19.546011409283118
3639,1,10000.0,277.78,5,17777.78,277.78,0.2,-0.7,0.48,0.52,,,13.464300029571412
3640,1,10000.0,277.78,9,20069.44,277.78,0.11,-0.95,0.65,0.35,,,16.44405033971565
3641,1,10000.0,277.78,9,22500.0,277.78,0.11,-0.95,0.65,0.35,,,12.644531820161296
3642,1,10000.0,277.78,9,25069.44,277.78,0.11,-0.95,0.65,0.35,,,9.32134315188495
3643,1,10000.0,277.78,9,27777.78,277.78,0.11,-0.95,0.65,0.35,,,6.40477934617495
3644,1,10000.0,277.78,9,30625.0,277.78,0.11,-0.95,0.65,0.35,,,3.8339940526444725
3645,1,10000.0,277.78,9,33611.11,277.78,0.11,-0.95,0.65,0.35,,,1.5570869333225212
3646,1,10000.0,277.78,9,36736.11,277.78,0.11,-0.95,0.65,0.35,,,0.46958888870043236
3647,1,10000.0,277.78,13,40000.0,277.78,0.08,-1.11,0.76,0.24,,,2.14614513837468
3648,5,11736.11,277.78,1,5625.0,277.78,5.0,0.7,0.48,0.52,,,6.889433798131141
3649,5,11736.11,277.78,1,6944.44,277.78,5.0,0.7,0.48,0.52,,,15.766314984534313
3650,5,11736.11,277.78,1,8402.78,277.78,5.0,0.7,0.48,0.52,,,25.386745560418834
3651,5,11736.11,277.78,1,10000.0,277.78,5.0,0.7,0.48,0.52,,,35.310754553620086
3652,5,11736.11,277.78,5,11736.11,277.78,1.0,0.0,0.0,1.0,,,-1.0
3653,5,11736.11,277.78,5,13611.11,277.78,1.0,0.0,0.0,1.0,,,-1.0
3654,5,11736.11,277.78,5,15625.0,277.78,1.0,0.0,0.0,1.0,,,-1.0
3655,5,11736.11,277.78,5,17777.78,277.78,1.0,0.0,0.0,1.0,,,-1.0
3656,5,11736.11,277.78,9,20069.44,277.78,0.56,-0.26,0.17,0.83,,,12.453215515624748
