,Unnamed,NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,Diff_coeff_filtering,nd_LogRatio,nnd_LogRatio
9191,0,9,30625.0,307.79,21,40000.0,150.82,0.43,-0.37,0.35,0.65,0.7753105842668246,-0.8472978603872037,0.26313068074412066
9192,0,21,40000.0,150.82,9,33611.11,307.79,2.33,0.37,0.35,0.65,0.7530148305722622,0.8472978603872037,-0.2958783169015859
9193,0,9,33611.11,307.79,21,40000.0,150.82,0.43,-0.37,0.35,0.65,0.7530148305722622,-0.8472978603872037,0.29587831690158595
9194,0,21,40000.0,150.82,9,36736.11,307.79,2.33,0.37,0.35,0.65,0.7319061121277626,0.8472978603872037,-0.32903812924490455
9195,0,9,36736.11,307.79,21,40000.0,150.82,0.43,-0.37,0.35,0.65,0.7319061121277624,-0.8472978603872037,0.3290381292449046
9196,0,21,40000.0,150.82,9,40000.0,307.79,2.33,0.37,0.35,0.65,0.7120348638766529,0.8472978603872037,-0.36253641066271697
9197,0,9,40000.0,307.79,21,40000.0,150.82,0.43,-0.37,0.35,0.65,0.7120348638766529,-0.8472978603872037,0.36253641066271697
9198,0,9,17777.78,173.13,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.018285488035790522,-0.3677247801253174,-0.17902429079534493
9199,0,13,27777.78,173.13,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.018285488035790522,0.36772478012531734,0.17902429079534493
9200,0,9,17777.78,173.13,13,30625.0,173.13,0.69,-0.16,0.15,0.85,0.02975883563515484,-0.3677247801253174,-0.22463802368575836
9201,0,13,30625.0,173.13,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.029758835635154694,0.36772478012531734,0.22463802368575825
9202,0,9,17777.78,173.13,21,33611.11,173.13,0.43,-0.37,0.35,0.65,0.10359920378556686,-0.8472978603872037,-0.27034167777193896
9203,0,21,33611.11,173.13,9,17777.78,173.13,2.33,0.37,0.35,0.65,0.10359920378556696,0.8472978603872037,0.27034167777193885
9204,0,9,17777.78,173.13,21,36736.11,173.13,0.43,-0.37,0.35,0.65,0.0733334661795139,-0.8472978603872037,-0.3160345705418268
9205,0,21,36736.11,173.13,9,17777.78,173.13,2.33,0.37,0.35,0.65,0.0733334661795139,0.8472978603872037,0.3160345705418268
9206,0,9,17777.78,173.13,21,40000.0,173.13,0.43,-0.37,0.35,0.65,0.04587766447679932,-0.8472978603872037,-0.3616289725557018
9207,0,21,40000.0,173.13,9,17777.78,173.13,2.33,0.37,0.35,0.65,0.04587766447679932,0.8472978603872037,0.3616289725557018
9208,0,9,17777.78,173.13,13,30625.0,196.98,0.69,-0.16,0.15,0.85,0.08453973736169791,-0.3677247801253174,-0.2938734531005374
9209,0,13,30625.0,196.98,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.08453973736169787,0.36772478012531734,0.29387345310053736
9210,0,9,17777.78,173.13,13,33611.11,196.98,0.69,-0.16,0.15,0.85,0.11033032174557045,-0.3677247801253174,-0.33658418870754764
9211,0,13,33611.11,196.98,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.11033032174557035,0.36772478012531734,0.3365841887075476
9212,0,9,17777.78,173.13,21,36736.11,196.98,0.43,-0.37,0.35,0.65,0.035881201714782256,-0.8472978603872037,-0.3794101417881822
9213,0,21,36736.11,196.98,9,17777.78,173.13,2.33,0.37,0.35,0.65,0.035881201714782214,0.8472978603872037,0.3794101417881823
9214,0,9,17777.78,173.13,21,40000.0,196.98,0.43,-0.37,0.35,0.65,0.013335550478125902,-0.8472978603872037,-0.4222637510509641
9215,0,21,40000.0,196.98,9,17777.78,173.13,2.33,0.37,0.35,0.65,0.013335550478125902,0.8472978603872037,0.42226375105096414
9216,0,9,17777.78,173.13,13,33611.11,222.38,0.69,-0.16,0.15,0.85,0.14177805881635885,-0.3677247801253174,-0.4026169429983586
9217,0,13,33611.11,222.38,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.14177805881635885,0.36772478012531734,0.40261694299835854
9218,0,9,17777.78,173.13,13,36736.11,222.38,0.69,-0.16,0.15,0.85,0.1571400692946006,-0.3677247801253174,-0.44276050242250964
9219,0,13,36736.11,222.38,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.15714006929460048,0.36772478012531734,0.4427605024225096
9220,0,9,17777.78,173.13,21,40000.0,222.38,0.43,-0.37,0.35,0.65,0.015176566936751373,-0.8472978603872037,-0.48303577155632094
9221,0,21,40000.0,222.38,9,17777.78,173.13,2.33,0.37,0.35,0.65,0.015176566936751373,0.8472978603872037,0.48303577155632105
9222,0,9,17777.78,173.13,13,36736.11,249.31,0.69,-0.16,0.15,0.85,0.17705569477644043,-0.3677247801253174,-0.5058132931603252
9223,0,13,36736.11,249.31,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.17705569477644043,0.36772478012531734,0.5058132931603252
9224,0,9,17777.78,173.13,13,40000.0,249.31,0.69,-0.16,0.15,0.85,0.18706994909188931,-0.3677247801253174,-0.5436734853320281
9225,0,13,40000.0,249.31,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.18706994909188931,0.36772478012531734,0.543673485332028
9226,0,9,17777.78,173.13,5,17777.78,277.78,1.8,0.26,0.25,0.75,0.6534476995532145,0.5877866649021191,-0.33202316274770555
9227,0,5,17777.78,277.78,9,17777.78,173.13,0.56,-0.25,0.24,0.76,0.6534476995532142,-0.587786664902119,0.3320231627477056
9228,0,9,17777.78,173.13,13,40000.0,277.78,0.69,-0.16,0.15,0.85,0.20070347534289837,-0.3677247801253174,-0.6040160878021545
9229,0,13,40000.0,277.78,9,17777.78,173.13,1.44,0.16,0.15,0.85,0.20070347534289837,0.36772478012531734,0.6040160878021545
9230,0,9,17777.78,173.13,5,17777.78,307.79,1.8,0.26,0.25,0.75,0.609417984972331,0.5877866649021191,-0.4099278593917536
9231,0,5,17777.78,307.79,9,17777.78,173.13,0.56,-0.25,0.24,0.76,0.609417984972331,-0.587786664902119,0.40992785939175364
9232,0,9,17777.78,173.13,5,20069.44,307.79,1.8,0.26,0.25,0.75,0.5953992993415625,0.5877866649021191,-0.4393105245762686
9233,0,5,20069.44,307.79,9,17777.78,173.13,0.56,-0.25,0.24,0.76,0.5953992993415625,-0.587786664902119,0.43931052457626857
9234,0,9,20069.44,173.13,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.07637910578246125,-0.3677247801253174,-0.1350763572895706
9235,0,13,27777.78,173.13,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.07637910578246107,0.36772478012531734,0.1350763572895707
9236,0,9,20069.44,173.13,13,30625.0,173.13,0.69,-0.16,0.15,0.85,0.016326570633469657,-0.3677247801253174,-0.18069009017998403
9237,0,13,30625.0,173.13,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.01632657063346971,0.36772478012531734,0.180690090179984
9238,0,9,20069.44,173.13,21,33611.11,173.13,0.43,-0.37,0.35,0.65,0.13538172083350303,-0.8472978603872037,-0.2263937442661647
9239,0,21,33611.11,173.13,9,20069.44,173.13,2.33,0.37,0.35,0.65,0.1353817208335031,0.8472978603872037,0.2263937442661646
9240,0,9,20069.44,173.13,21,36736.11,173.13,0.43,-0.37,0.35,0.65,0.10239154765957247,-0.8472978603872037,-0.27208663703605257
9241,0,21,36736.11,173.13,9,20069.44,173.13,2.33,0.37,0.35,0.65,0.10239154765957251,0.8472978603872037,0.2720866370360525
9242,0,9,20069.44,173.13,21,40000.0,173.13,0.43,-0.37,0.35,0.65,0.07229505032861107,-0.8472978603872037,-0.31768103904992756
9243,0,21,40000.0,173.13,9,20069.44,173.13,2.33,0.37,0.35,0.65,0.07229505032861111,0.8472978603872037,0.3176810390499275
9244,0,9,20069.44,173.13,13,30625.0,196.98,0.69,-0.16,0.15,0.85,0.051966523609967966,-0.3677247801253174,-0.2499255195947631
9245,0,13,30625.0,196.98,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.051966523609967966,0.36772478012531734,0.2499255195947631
9246,0,9,20069.44,173.13,13,33611.11,196.98,0.69,-0.16,0.15,0.85,0.08371388971288014,-0.3677247801253174,-0.29263625520177333
9247,0,13,33611.11,196.98,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.08371388971288014,0.36772478012531734,0.29263625520177333
9248,0,9,20069.44,173.13,21,36736.11,196.98,0.43,-0.37,0.35,0.65,0.06130718448177732,-0.8472978603872037,-0.33546220828240797
9249,0,21,36736.11,196.98,9,20069.44,173.13,2.33,0.37,0.35,0.65,0.06130718448177732,0.8472978603872037,0.335462208282408
9250,0,9,20069.44,173.13,21,40000.0,196.98,0.43,-0.37,0.35,0.65,0.03648526939020343,-0.8472978603872037,-0.37831581754518984
9251,0,21,40000.0,196.98,9,20069.44,173.13,2.33,0.37,0.35,0.65,0.03648526939020343,0.8472978603872037,0.37831581754518984
9252,0,9,20069.44,173.13,13,33611.11,222.38,0.69,-0.16,0.15,0.85,0.12184603655877116,-0.3677247801253174,-0.3586690094925843
9253,0,13,33611.11,222.38,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.12184603655877126,0.36772478012531734,0.35866900949258435
9254,0,9,20069.44,173.13,13,36736.11,222.38,0.69,-0.16,0.15,0.85,0.1401918550525662,-0.3677247801253174,-0.39881256891673533
9255,0,13,36736.11,222.38,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.1401918550525661,0.36772478012531734,0.3988125689167352
9256,0,9,20069.44,173.13,21,40000.0,222.38,0.43,-0.37,0.35,0.65,0.005052957431145223,-0.8472978603872037,-0.4390878380505467
9257,0,21,40000.0,222.38,9,20069.44,173.13,2.33,0.37,0.35,0.65,0.005052957431145271,0.8472978603872037,0.43908783805054663
9258,0,9,20069.44,173.13,13,36736.11,249.31,0.69,-0.16,0.15,0.85,0.16366277748188826,-0.3677247801253174,-0.461865359654551
9259,0,13,36736.11,249.31,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.16366277748188815,0.36772478012531734,0.46186535965455094
9260,0,9,20069.44,173.13,13,40000.0,249.31,0.69,-0.16,0.15,0.85,0.1753220691567983,-0.3677247801253174,-0.49972555182625383
9261,0,13,40000.0,249.31,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.1753220691567983,0.36772478012531734,0.4997255518262537
9262,0,9,20069.44,173.13,5,17777.78,277.78,1.8,0.26,0.25,0.75,0.6835515124539897,0.5877866649021191,-0.2880752292419312
9263,0,5,17777.78,277.78,9,20069.44,173.13,0.56,-0.25,0.24,0.76,0.6835515124539897,-0.587786664902119,0.28807522924193124
9264,0,9,20069.44,173.13,13,40000.0,277.78,0.69,-0.16,0.15,0.85,0.19103367837951504,-0.3677247801253174,-0.5600681542963802
9265,0,13,40000.0,277.78,9,20069.44,173.13,1.44,0.16,0.15,0.85,0.19103367837951504,0.36772478012531734,0.5600681542963802
9266,0,9,20069.44,173.13,5,17777.78,307.79,1.8,0.26,0.25,0.75,0.6329187448520524,0.5877866649021191,-0.3659799258859795
9267,0,5,17777.78,307.79,9,20069.44,173.13,0.56,-0.25,0.24,0.76,0.6329187448520524,-0.587786664902119,0.3659799258859794
9268,0,9,20069.44,173.13,5,20069.44,307.79,1.8,0.26,0.25,0.75,0.61685178935179,0.5877866649021191,-0.3953625910704943
9269,0,5,20069.44,307.79,9,20069.44,173.13,0.56,-0.25,0.24,0.76,0.61685178935179,-0.587786664902119,0.39536259107049443
9270,0,9,22500.0,173.13,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.1490785903163024,-0.3677247801253174,-0.09048330935797778
9271,0,13,27777.78,173.13,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.1490785903163024,0.36772478012531734,0.0904833093579778
9272,0,9,22500.0,173.13,13,30625.0,173.13,0.69,-0.16,0.15,0.85,0.07488199124563234,-0.3677247801253174,-0.13609704224839117
9273,0,13,30625.0,173.13,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.07488199124563225,0.36772478012531734,0.13609704224839123
9274,0,9,22500.0,173.13,21,33611.11,173.13,0.43,-0.37,0.35,0.65,0.17027363156742162,-0.8472978603872037,-0.18180069633457183
9275,0,21,33611.11,173.13,9,22500.0,173.13,2.33,0.37,0.35,0.65,0.17027363156742167,0.8472978603872037,0.18180069633457174
9276,0,9,22500.0,173.13,21,36736.11,173.13,0.43,-0.37,0.35,0.65,0.1345543706039009,-0.8472978603872037,-0.22749358910445966
9277,0,21,36736.11,173.13,9,22500.0,173.13,2.33,0.37,0.35,0.65,0.13455437060390096,0.8472978603872037,0.2274935891044596
9278,0,9,22500.0,173.13,21,40000.0,173.13,0.43,-0.37,0.35,0.65,0.10170039939274465,-0.8472978603872037,-0.27308799111833476
9279,0,21,40000.0,173.13,9,22500.0,173.13,2.33,0.37,0.35,0.65,0.10170039939274474,0.8472978603872037,0.27308799111833465
9280,0,9,22500.0,173.13,13,30625.0,196.98,0.69,-0.16,0.15,0.85,0.010783069897750705,-0.3677247801253174,-0.20533247166317023
9281,0,13,30625.0,196.98,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.010783069897750658,0.36772478012531734,0.2053324716631702
9282,0,9,22500.0,173.13,13,33611.11,196.98,0.69,-0.16,0.15,0.85,0.05040866783232844,-0.3677247801253174,-0.24804320727018045
9283,0,13,33611.11,196.98,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.05040866783232849,0.36772478012531734,0.2480432072701805
9284,0,9,22500.0,173.13,21,36736.11,196.98,0.43,-0.37,0.35,0.65,0.08965433672873227,-0.8472978603872037,-0.29086916035081517
9285,0,21,36736.11,196.98,9,22500.0,173.13,2.33,0.37,0.35,0.65,0.0896543367287323,0.8472978603872037,0.2908691603508151
9286,0,9,22500.0,173.13,21,40000.0,196.98,0.43,-0.37,0.35,0.65,0.062363891202223125,-0.8472978603872037,-0.3337227696135969
9287,0,21,40000.0,196.98,9,22500.0,173.13,2.33,0.37,0.35,0.65,0.06236389120222309,0.8472978603872037,0.33372276961359704
9288,0,9,22500.0,173.13,13,33611.11,222.38,0.69,-0.16,0.15,0.85,0.09736965419981553,-0.3677247801253174,-0.3140759615609913
9289,0,13,33611.11,222.38,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.09736965419981561,0.36772478012531734,0.31407596156099143
9290,0,9,22500.0,173.13,13,36736.11,222.38,0.69,-0.16,0.15,0.85,0.11961427627512214,-0.3677247801253174,-0.3542195209851423
9291,0,13,36736.11,222.38,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.11961427627512214,0.36772478012531734,0.3542195209851424
9292,0,9,22500.0,173.13,21,40000.0,222.38,0.43,-0.37,0.35,0.65,0.02770073276720565,-0.8472978603872037,-0.3944947901189538
9293,0,21,40000.0,222.38,9,22500.0,173.13,2.33,0.37,0.35,0.65,0.02770073276720565,0.8472978603872037,0.3944947901189538
9294,0,9,22500.0,173.13,13,36736.11,249.31,0.69,-0.16,0.15,0.85,0.14766778448782358,-0.3677247801253174,-0.4172723117229581
9295,0,13,36736.11,249.31,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.14766778448782358,0.36772478012531734,0.4172723117229581
9296,0,9,22500.0,173.13,13,40000.0,249.31,0.69,-0.16,0.15,0.85,0.16141681717694717,-0.3677247801253174,-0.4551325038946608
9297,0,13,40000.0,249.31,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.16141681717694717,0.36772478012531734,0.4551325038946609
9298,0,9,22500.0,173.13,5,17777.78,277.78,1.8,0.26,0.25,0.75,0.7187283946705783,0.5877866649021191,-0.24348218131033833
9299,0,5,17777.78,277.78,9,22500.0,173.13,0.56,-0.25,0.24,0.76,0.718728394670578,-0.587786664902119,0.24348218131033839
9300,0,9,22500.0,173.13,13,40000.0,277.78,0.69,-0.16,0.15,0.85,0.1797337484905799,-0.3677247801253174,-0.5154751063647872
9301,0,13,40000.0,277.78,9,22500.0,173.13,1.44,0.16,0.15,0.85,0.1797337484905799,0.36772478012531734,0.5154751063647872
9302,0,9,22500.0,173.13,5,17777.78,307.79,1.8,0.26,0.25,0.75,0.6603494228688477,0.5877866649021191,-0.32138687795438653
9303,0,5,17777.78,307.79,9,22500.0,173.13,0.56,-0.25,0.24,0.76,0.6603494228688477,-0.587786664902119,0.32138687795438653
9304,0,9,22500.0,173.13,5,20069.44,307.79,1.8,0.26,0.25,0.75,0.6418404565197796,0.5877866649021191,-0.35076954313890146
9305,0,5,20069.44,307.79,9,22500.0,173.13,0.56,-0.25,0.24,0.76,0.6418404565197796,-0.587786664902119,0.3507695431389014
9306,0,9,25069.44,173.13,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.23630996473334484,-0.3677247801253174,-0.04540916129994576
9307,0,13,27777.78,173.13,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.23630996473334512,0.36772478012531734,0.04540916129994562
9308,0,9,25069.44,173.13,13,30625.0,173.13,0.69,-0.16,0.15,0.85,0.14811376005477275,-0.3677247801253174,-0.09102289419035917
9309,0,13,30625.0,173.13,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.1481137600547729,0.36772478012531734,0.0910228941903591
9310,0,9,25069.44,173.13,21,33611.11,173.13,0.43,-0.37,0.35,0.65,0.20805928303782187,-0.8472978603872037,-0.13672654827653968
9311,0,21,33611.11,173.13,9,25069.44,173.13,2.33,0.37,0.35,0.65,0.2080592830378217,0.8472978603872037,0.13672654827653985
9312,0,9,25069.44,173.13,21,36736.11,173.13,0.43,-0.37,0.35,0.65,0.16977191865368838,-0.8472978603872037,-0.1824194410464276
9313,0,21,36736.11,173.13,9,25069.44,173.13,2.33,0.37,0.35,0.65,0.1697719186536883,0.8472978603872037,0.1824194410464277
9314,0,9,25069.44,173.13,21,40000.0,173.13,0.43,-0.37,0.35,0.65,0.1341635806945378,-0.8472978603872037,-0.22801384306030265
9315,0,21,40000.0,173.13,9,25069.44,173.13,2.33,0.37,0.35,0.65,0.1341635806945378,0.8472978603872037,0.22801384306030265
9316,0,9,25069.44,173.13,13,30625.0,196.98,0.69,-0.16,0.15,0.85,0.041539254288603736,-0.3677247801253174,-0.1602583236051382
9317,0,13,30625.0,196.98,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.041539254288603736,0.36772478012531734,0.16025832360513823
9318,0,9,25069.44,173.13,13,33611.11,196.98,0.69,-0.16,0.15,0.85,0.008328836178981244,-0.3677247801253174,-0.20296905921214844
9319,0,13,33611.11,196.98,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.008328836178981244,0.36772478012531734,0.2029690592121484
9320,0,9,25069.44,173.13,21,36736.11,196.98,0.43,-0.37,0.35,0.65,0.12102723219705587,-0.8472978603872037,-0.2457950122927831
9321,0,21,36736.11,196.98,9,25069.44,173.13,2.33,0.37,0.35,0.65,0.12102723219705587,0.8472978603872037,0.24579501229278305
9322,0,9,25069.44,173.13,21,40000.0,196.98,0.43,-0.37,0.35,0.65,0.09113526517363968,-0.8472978603872037,-0.288648621555565
9323,0,21,40000.0,196.98,9,25069.44,173.13,2.33,0.37,0.35,0.65,0.09113526517363968,0.8472978603872037,0.288648621555565
9324,0,9,25069.44,173.13,13,33611.11,222.38,0.69,-0.16,0.15,0.85,0.06696318512108462,-0.3677247801253174,-0.2690018135029593
9325,0,13,33611.11,222.38,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.06696318512108468,0.36772478012531734,0.2690018135029594
9326,0,9,25069.44,173.13,13,36736.11,222.38,0.69,-0.16,0.15,0.85,0.09434864235462169,-0.3677247801253174,-0.3091453729271103
9327,0,13,36736.11,222.38,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.09434864235462169,0.36772478012531734,0.30914537292711036
9328,0,9,25069.44,173.13,21,40000.0,222.38,0.43,-0.37,0.35,0.65,0.05296830919394104,-0.8472978603872037,-0.3494206420609217
9329,0,21,40000.0,222.38,9,25069.44,173.13,2.33,0.37,0.35,0.65,0.05296830919394099,0.8472978603872037,0.34942064206092177
9330,0,9,25069.44,173.13,13,36736.11,249.31,0.69,-0.16,0.15,0.85,0.12837646314225046,-0.3677247801253174,-0.3721981636649261
9331,0,13,36736.11,249.31,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.12837646314225035,0.36772478012531734,0.372198163664926
9332,0,9,25069.44,173.13,13,40000.0,249.31,0.69,-0.16,0.15,0.85,0.14481151991874916,-0.3677247801253174,-0.4100583558366288
9333,0,13,40000.0,249.31,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.14481151991874916,0.36772478012531734,0.41005835583662886
9334,0,9,25069.44,173.13,5,17777.78,277.78,1.8,0.26,0.25,0.75,0.7595829500263216,0.5877866649021191,-0.19840803325230635
9335,0,5,17777.78,277.78,9,25069.44,173.13,0.56,-0.25,0.24,0.76,0.7595829500263216,-0.587786664902119,0.19840803325230635
9336,0,9,25069.44,173.13,13,40000.0,277.78,0.69,-0.16,0.15,0.85,0.16643145219823055,-0.3677247801253174,-0.47040095830675527
9337,0,13,40000.0,277.78,9,25069.44,173.13,1.44,0.16,0.15,0.85,0.16643145219823055,0.36772478012531734,0.4704009583067553
9338,0,9,25069.44,173.13,5,17777.78,307.79,1.8,0.26,0.25,0.75,0.692353122947035,0.5877866649021191,-0.27631272989635447
9339,0,5,17777.78,307.79,9,25069.44,173.13,0.56,-0.25,0.24,0.76,0.692353122947035,-0.587786664902119,0.27631272989635447
9340,0,9,25069.44,173.13,5,20069.44,307.79,1.8,0.26,0.25,0.75,0.6709706640180421,0.5877866649021191,-0.3056953950808694
9341,0,5,20069.44,307.79,9,25069.44,173.13,0.56,-0.25,0.24,0.76,0.670970664018042,-0.587786664902119,0.3056953950808695
9342,0,13,27777.78,173.13,21,33611.11,173.13,0.62,-0.21,0.2,0.8,0.18713230918339702,-0.4795730802618862,-0.09131738697659408
9343,0,21,33611.11,173.13,13,27777.78,173.13,1.62,0.21,0.2,0.8,0.18713230918339724,0.4795730802618863,0.09131738697659393
9344,0,13,27777.78,173.13,21,36736.11,173.13,0.62,-0.21,0.2,0.8,0.12374634451199677,-0.4795730802618862,-0.13701027974648192
9345,0,21,36736.11,173.13,13,27777.78,173.13,1.62,0.21,0.2,0.8,0.12374634451199677,0.4795730802618863,0.13701027974648194
9346,0,13,27777.78,173.13,21,40000.0,173.13,0.62,-0.21,0.2,0.8,0.06920062438926854,-0.4795730802618862,-0.1826046817603569
9347,0,21,40000.0,173.13,13,27777.78,173.13,1.62,0.21,0.2,0.8,0.06920062438926854,0.4795730802618863,0.1826046817603569
9348,0,13,27777.78,173.13,9,17777.78,196.98,1.44,0.16,0.15,0.85,0.14445260430802614,0.36772478012531734,0.09308090755148146
9349,0,9,17777.78,196.98,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.14445260430802614,-0.3677247801253174,-0.09308090755148146
9350,0,13,27777.78,173.13,9,20069.44,196.98,1.44,0.16,0.15,0.85,0.22143774443364028,0.36772478012531734,0.05268016034367755
9351,0,9,20069.44,196.98,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.22143774443364023,-0.3677247801253174,-0.05268016034367757
9352,0,13,27777.78,173.13,9,22500.0,196.98,1.44,0.16,0.15,0.85,0.3082650196917419,0.36772478012531734,0.011542588731167121
9353,0,9,22500.0,196.98,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.3082650196917419,-0.3677247801253174,-0.01154258873116712
9354,0,13,27777.78,173.13,9,25069.44,196.98,1.44,0.16,0.15,0.85,0.9348950256247752,0.36772478012531734,-0.03018054634572806
9355,0,9,25069.44,196.98,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.9348950256247754,-0.3677247801253174,0.030180546345728015
9356,0,13,27777.78,173.13,9,27777.78,196.98,1.44,0.16,0.15,0.85,0.849332037272708,0.36772478012531734,-0.07235246654078492
9357,0,9,27777.78,196.98,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.8493320372727082,-0.3677247801253174,0.07235246654078485
9358,0,13,27777.78,173.13,21,36736.11,196.98,0.62,-0.21,0.2,0.8,0.05026520789954573,-0.4795730802618862,-0.20038585099283734
9359,0,21,36736.11,196.98,13,27777.78,173.13,1.62,0.21,0.2,0.8,0.05026520789954573,0.4795730802618863,0.20038585099283734
9360,0,13,27777.78,173.13,21,40000.0,196.98,0.62,-0.21,0.2,0.8,0.009612038425171027,-0.4795730802618862,-0.24323946025561924
9361,0,21,40000.0,196.98,13,27777.78,173.13,1.62,0.21,0.2,0.8,0.00961203842517112,0.4795730802618863,0.24323946025561918
9362,0,13,27777.78,173.13,9,17777.78,222.38,1.44,0.16,0.15,0.85,0.3137574030278382,0.36772478012531734,0.009010061363628273
9363,0,9,17777.78,222.38,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.3137574030278385,-0.3677247801253174,-0.009010061363628164
9364,0,13,27777.78,173.13,9,20069.44,222.38,1.44,0.16,0.15,0.85,0.9391232467954139,0.36772478012531734,-0.028192837984755487
9365,0,9,20069.44,222.38,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.9391232467954139,-0.3677247801253174,0.028192837984755435
9366,0,13,27777.78,173.13,9,22500.0,222.38,1.44,0.16,0.15,0.85,0.8612253664765928,0.36772478012531734,-0.06619439767352685
9367,0,9,22500.0,222.38,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.8612253664765928,-0.3677247801253174,0.06619439767352676
9368,0,13,27777.78,173.13,9,25069.44,222.38,1.44,0.16,0.15,0.85,0.7907598452380095,0.36772478012531734,-0.10485648873837371
9369,0,9,25069.44,222.38,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.7907598452380095,-0.3677247801253174,0.10485648873837361
9370,0,13,27777.78,173.13,9,27777.78,222.38,1.44,0.16,0.15,0.85,0.7301396301824497,0.36772478012531734,-0.14405256589648133
9371,0,9,27777.78,222.38,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.7301396301824498,-0.3677247801253174,0.14405256589648122
9372,0,13,27777.78,173.13,9,30625.0,222.38,1.44,0.16,0.15,0.85,0.6795446156715004,0.36772478012531734,-0.18366636571011902
9373,0,9,30625.0,222.38,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.6795446156715006,-0.3677247801253174,0.18366636571011893
9374,0,13,27777.78,173.13,21,40000.0,222.38,0.62,-0.21,0.2,0.8,0.037514571914752534,-0.4795730802618862,-0.30401148076097606
9375,0,21,40000.0,222.38,13,27777.78,173.13,1.62,0.21,0.2,0.8,0.037514571914752444,0.4795730802618863,0.304011480760976
9376,0,13,27777.78,173.13,9,17777.78,249.31,1.44,0.16,0.15,0.85,0.8480527259657403,0.36772478012531734,-0.0730223209397663
9377,0,9,17777.78,249.31,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.84805272596574,-0.3677247801253174,0.07302232093976639
9378,0,13,27777.78,173.13,9,20069.44,249.31,1.44,0.16,0.15,0.85,0.7865827878957758,0.36772478012531734,-0.1073448878584067
9379,0,9,20069.44,249.31,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.7865827878957761,-0.3677247801253174,0.1073448878584066
9380,0,13,27777.78,173.13,9,22500.0,249.31,1.44,0.16,0.15,0.85,0.7323268700944493,0.36772478012531734,-0.1425047331649944
9381,0,9,22500.0,249.31,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.7323268700944493,-0.3677247801253174,0.14250473316499446
9382,0,13,27777.78,173.13,9,25069.44,249.31,1.44,0.16,0.15,0.85,0.6857284628121602,0.36772478012531734,-0.178376588299564
9383,0,9,25069.44,249.31,13,27777.78,173.13,0.69,-0.16,0.15,0.85,0.6857284628121602,-0.3677247801253174,0.17837658829956402
9384,0,13,27777.78,173.13,9,27777.78,249.31,1.44,0.16,0.15,0.85,0.6463108205674157,0.36772478012531734,-0.21484437504922785
